Mesh,z,x,y,r,T,Vol
1,1,-0.00170648749917746,-0.00155278499005362,0.00230721494668025,293.316009521484,1.35889676461509e-12
1,1,-0.00175441999454051,-0.00149841752136126,0.00230721576484861,293.316009521484,1.35904702698941e-12
1,1,-0.00180061999708414,-0.00144257000647485,0.00230721490058472,293.316009521484,1.35886621261474e-12
1,1,-0.00184504251228645,-0.00138529998366721,0.00230721431967052,293.316009521484,1.35900870832378e-12
1,1,-0.00188764499034733,-0.00132666248828173,0.00230721411390387,293.316009521484,1.35893569096991e-12
1,1,-0.00192838493967429,-0.00126671500038356,0.0023072137672438,293.316009521484,1.35906885541828e-12
1,1,-0.00196722248801962,-0.00120551500003785,0.00230721276276947,293.316009521484,1.3590796437754e-12
1,1,-0.00200412003323436,-0.00114312750520185,0.00230721425116097,293.316009521484,1.35901785923653e-12
1,1,-0.00203903752844781,-0.00107961500179954,0.00230721533336816,293.316009521484,1.35889676002423e-12
1,1,-0.00207194255199283,-0.00101503523183055,0.00230721530434762,293.316009521484,1.35908138692982e-12
1,1,-0.00210280250757933,-0.000949452238273807,0.0023072143243845,293.316009521484,1.35890782085987e-12
1,1,-0.00213158747646958,-0.000882933236425743,0.00230721396273236,293.316009521484,1.35906687104892e-12
1,1,-0.00215827248757705,-0.000815542487544008,0.00230721686878835,293.316009521484,1.35909527751872e-12
1,1,-0.0021828250028193,-0.000747347250580788,0.00230721756795577,293.316009521484,1.35901464652935e-12
1,1,-0.00220522249583155,-0.000678414508001879,0.00230721748016717,293.316009521484,1.35898234318218e-12
1,1,-0.00222544249845669,-0.000608812013524584,0.00230721615410195,293.316009521484,1.35901025025287e-12
1,1,-0.00224346504546702,-0.000538608757779002,0.00230721364511147,293.316009521484,1.3590040533871e-12
1,1,-0.00225927500287071,-0.000467874000605661,0.00230721252142909,293.316009521484,1.3589383953512e-12
1,1,-0.00227285746950656,-0.000396677496610209,0.00230721349532476,293.316009521484,1.35901517095627e-12
1,1,-0.00228419748600572,-0.000325089247780852,0.00230721502554434,293.316009521484,1.35904313238545e-12
1,1,-0.00229328247951344,-0.000253180500294548,0.00230721583224732,293.316009521484,1.35892871657559e-12
1,1,-0.00230010249651968,-0.000181022001925157,0.00230721487072121,293.316009521484,1.35890935866058e-12
1,1,-0.00230465247295797,-0.000108684651422664,0.00230721376871892,293.316009521484,1.35894414945442e-12
1,1,-0.00230692996410653,-3.62401497113751e-05,0.00230721459941282,293.316009521484,1.35896081068376e-12
1,1,0.00238191249081865,-3.74180508515562e-05,0.00238220637738367,293.294006347656,1.40322585144042e-12
1,1,0.00237956002820283,-0.000112217303467332,0.00238220457791058,293.294006347656,1.40321214109907e-12
1,1,0.00237486005062237,-0.000186905752343591,0.002382203605971,293.294006347656,1.40315977371843e-12
1,1,0.00236782000865787,-0.000261409499216825,0.0023822062294607,293.294006347656,1.40318626469871e-12
1,1,0.00235844252165407,-0.000335655502567533,0.00238220816562068,293.294006347656,1.40320718306677e-12
1,1,0.00234673504019156,-0.0004095705007785,0.00238220766180676,293.294006347656,1.40327812897572e-12
1,1,0.00233271002070978,-0.000483081239508465,0.00238220560084239,293.294006347656,1.40330813222946e-12
1,1,0.00231638498371467,-0.000556115250219591,0.00238220560915837,293.294006347656,1.40317428082758e-12
1,1,0.00229777494678274,-0.000628600013442338,0.00238220647362107,293.294006347656,1.40309467507877e-12
1,1,0.00227689748862758,-0.000700464501278475,0.00238220752481179,293.294006347656,1.40313626683916e-12
1,1,0.00225377251626924,-0.000771637991419993,0.00238220816573473,293.294006347656,1.40311989986612e-12
1,1,0.00222842249786481,-0.000842049732455052,0.00238220792142871,293.294006347656,1.40307021564867e-12
1,1,0.00220087252091616,-0.000911630733753555,0.00238220705398333,293.294006347656,1.40323096805726e-12
1,1,0.00217115005943924,-0.000980312994215637,0.0023822061512873,293.294006347656,1.40326062481969e-12
1,1,0.00213928753510118,-0.00104802800342441,0.00238220776881468,293.294006347656,1.40319458782359e-12
1,1,0.00210531248012558,-0.0011147049954161,0.00238220651199222,293.294006347656,1.40309433452847e-12
1,1,0.00206925999373198,-0.00118028250290081,0.00238220563938411,293.294006347656,1.40317732140124e-12
1,1,0.00203116500051692,-0.00124469751608558,0.00238220552553186,293.294006347656,1.40319745194731e-12
1,1,0.00199106248328462,-0.00130788501701318,0.00238220339813188,293.294006347656,1.403190556473e-12
1,1,0.00194899752386846,-0.00136978251975961,0.00238220391643628,293.294006347656,1.40311381992158e-12
1,1,0.0019050125265494,-0.00143032750929706,0.00238220685713102,293.294006347656,1.40323309044039e-12
1,1,0.00185914500616491,-0.00148946000263095,0.0023822072230151,293.294006347656,1.40327937920228e-12
1,1,0.00181144251837395,-0.00154712001676671,0.00238220577273526,293.294006347656,1.40307149918522e-12
1,1,0.001761952531524,-0.00160325251636095,0.00238220388601848,293.294006347656,1.40309244093785e-12
1,1,0.00171072501689196,-0.00165780750103295,0.00238220607712706,293.294006347656,1.4031081736862e-12
1,1,0.00165780750103295,-0.00171072501689196,0.00238220607712706,293.294006347656,1.4031081736862e-12
1,1,0.00160325251636095,-0.001761952531524,0.00238220388601848,293.294006347656,1.40309244093785e-12
1,1,0.00154712001676671,-0.00181144251837395,0.00238220577273526,293.294006347656,1.40307149918522e-12
1,1,0.00148946000263095,-0.00185914500616491,0.0023822072230151,293.294006347656,1.40327937920228e-12
1,1,0.00143032750929706,-0.0019050125265494,0.00238220685713102,293.294006347656,1.40323309044039e-12
1,1,0.00136978251975961,-0.00194899752386846,0.00238220391643628,293.294006347656,1.40311381992158e-12
1,1,0.00130788501701318,-0.00199106248328462,0.00238220339813188,293.294006347656,1.403190556473e-12
1,1,0.00124469751608558,-0.00203116500051692,0.00238220552553186,293.294006347656,1.40319745194731e-12
1,1,0.00118028250290081,-0.00206925999373198,0.00238220563938411,293.294006347656,1.40317732140124e-12
1,1,0.0011147049954161,-0.00210531248012558,0.00238220651199222,293.294006347656,1.40309433452847e-12
1,1,0.00104802800342441,-0.00213928753510118,0.00238220776881468,293.294006347656,1.40319458782359e-12
1,1,0.000980312994215637,-0.00217115005943924,0.0023822061512873,293.294006347656,1.40326062481969e-12
1,1,0.000911630733753555,-0.00220087252091616,0.00238220705398333,293.294006347656,1.40323096805726e-12
1,1,0.000842049732455052,-0.00222842249786481,0.00238220792142871,293.294006347656,1.40307021564867e-12
1,1,0.000771637991419993,-0.00225377251626924,0.00238220816573473,293.294006347656,1.40311989986612e-12
1,1,0.000700464501278475,-0.00227689748862758,0.00238220752481179,293.294006347656,1.40313626683916e-12
1,1,0.000628600013442338,-0.00229777494678274,0.00238220647362107,293.294006347656,1.40309467507877e-12
1,1,0.000556115250219591,-0.00231638498371467,0.00238220560915837,293.294006347656,1.40317428082758e-12
1,1,0.000483081239508465,-0.00233271002070978,0.00238220560084239,293.294006347656,1.40330813222946e-12
1,1,0.0004095705007785,-0.00234673504019156,0.00238220766180676,293.294006347656,1.40327812897572e-12
1,1,0.000335655502567533,-0.00235844252165407,0.00238220816562068,293.294006347656,1.40320718306677e-12
1,1,0.000261409499216825,-0.00236782000865787,0.0023822062294607,293.294006347656,1.40318626469871e-12
1,1,0.000186905752343591,-0.00237486005062237,0.002382203605971,293.294006347656,1.40315977371843e-12
1,1,0.000112217303467332,-0.00237956002820283,0.00238220457791058,293.294006347656,1.40321214109907e-12
1,1,3.74180508515569e-05,-0.00238191249081865,0.00238220637738367,293.294006347656,1.40322585144039e-12
1,1,-3.74180508515561e-05,-0.00238191249081865,0.00238220637738367,293.294006347656,1.40322585144042e-12
1,1,-0.000112217303467332,-0.00237956002820283,0.00238220457791058,293.294006347656,1.40321214109907e-12
1,1,-0.000186905752343591,-0.00237486005062237,0.002382203605971,293.294006347656,1.40315977371843e-12
1,1,-0.000261409499216825,-0.00236782000865787,0.0023822062294607,293.294006347656,1.40318626469871e-12
1,1,-0.000335655502567533,-0.00235844252165407,0.00238220816562068,293.294006347656,1.40320718306677e-12
1,1,-0.0004095705007785,-0.00234673504019156,0.00238220766180676,293.294006347656,1.40327812897572e-12
1,1,-0.000483081239508465,-0.00233271002070978,0.00238220560084239,293.294006347656,1.40330813222946e-12
1,1,-0.000556115250219591,-0.00231638498371467,0.00238220560915837,293.294006347656,1.40317428082758e-12
1,1,-0.000628600013442338,-0.00229777494678274,0.00238220647362107,293.294006347656,1.40309467507877e-12
1,1,-0.000700464501278475,-0.00227689748862758,0.00238220752481179,293.294006347656,1.40313626683916e-12
1,1,-0.000771637991419993,-0.00225377251626924,0.00238220816573473,293.294006347656,1.40311989986612e-12
1,1,-0.000842049732455052,-0.00222842249786481,0.00238220792142871,293.294006347656,1.40307021564867e-12
1,1,-0.000911630733753555,-0.00220087252091616,0.00238220705398333,293.294006347656,1.40323096805726e-12
1,1,-0.000980312994215637,-0.00217115005943924,0.0023822061512873,293.294006347656,1.40326062481969e-12
1,1,-0.00104802800342441,-0.00213928753510118,0.00238220776881468,293.294006347656,1.40319458782359e-12
1,1,-0.0011147049954161,-0.00210531248012558,0.00238220651199222,293.294006347656,1.40309433452847e-12
1,1,-0.00118028250290081,-0.00206925999373198,0.00238220563938411,293.294006347656,1.40317732140124e-12
1,1,-0.00124469751608558,-0.00203116500051692,0.00238220552553186,293.294006347656,1.40319745194731e-12
1,1,-0.00130788501701318,-0.00199106248328462,0.00238220339813188,293.294006347656,1.403190556473e-12
1,1,-0.00136978251975961,-0.00194899752386846,0.00238220391643628,293.294006347656,1.40311381992158e-12
1,1,-0.00143032750929706,-0.0019050125265494,0.00238220685713102,293.294006347656,1.40323309044039e-12
1,1,-0.00148946000263095,-0.00185914500616491,0.0023822072230151,293.294006347656,1.40327937920228e-12
1,1,-0.00154712001676671,-0.00181144251837395,0.00238220577273526,293.294006347656,1.40307149918522e-12
1,1,-0.00160325251636095,-0.001761952531524,0.00238220388601848,293.294006347656,1.40309244093785e-12
1,1,-0.00165780750103295,-0.00171072501689196,0.00238220607712706,293.294006347656,1.4031081736862e-12
1,1,-0.00171072501689196,-0.00165780750103295,0.00238220607712706,293.294006347656,1.4031081736862e-12
1,1,-0.001761952531524,-0.00160325251636095,0.00238220388601848,293.294006347656,1.40309244093785e-12
1,1,-0.00181144251837395,-0.00154712001676671,0.00238220577273526,293.294006347656,1.40307149918522e-12
1,1,-0.00185914500616491,-0.00148946000263095,0.0023822072230151,293.294006347656,1.40327937920228e-12
1,1,-0.0019050125265494,-0.00143032750929706,0.00238220685713102,293.294006347656,1.40323309044039e-12
1,1,-0.00194899752386846,-0.00136978251975961,0.00238220391643628,293.294006347656,1.40311381992158e-12
1,1,-0.00199106248328462,-0.00130788501701318,0.00238220339813188,293.294006347656,1.403190556473e-12
1,1,-0.00203116500051692,-0.00124469751608558,0.00238220552553186,293.294006347656,1.40319745194731e-12
1,1,-0.00206925999373198,-0.00118028250290081,0.00238220563938411,293.294006347656,1.40317732140124e-12
1,1,-0.00210531248012558,-0.0011147049954161,0.00238220651199222,293.294006347656,1.40309433452847e-12
1,1,-0.00213928753510118,-0.00104802800342441,0.00238220776881468,293.294006347656,1.40319458782359e-12
1,1,-0.00217115005943924,-0.000980312994215637,0.0023822061512873,293.294006347656,1.40326062481969e-12
1,1,-0.00220087252091616,-0.000911630733753555,0.00238220705398333,293.294006347656,1.40323096805726e-12
1,1,-0.00222842249786481,-0.000842049732455052,0.00238220792142871,293.294006347656,1.40307021564867e-12
1,1,-0.00225377251626924,-0.000771637991419993,0.00238220816573473,293.294006347656,1.40311989986612e-12
1,1,-0.00227689748862758,-0.000700464501278475,0.00238220752481179,293.294006347656,1.40313626683916e-12
1,1,-0.00229777494678274,-0.000628600013442338,0.00238220647362107,293.294006347656,1.40309467507877e-12
1,1,-0.00231638498371467,-0.000556115250219591,0.00238220560915837,293.294006347656,1.40317428082758e-12
1,1,-0.00233271002070978,-0.000483081239508465,0.00238220560084239,293.294006347656,1.40330813222946e-12
1,1,-0.00234673504019156,-0.0004095705007785,0.00238220766180676,293.294006347656,1.40327812897572e-12
1,1,-0.00235844252165407,-0.000335655502567533,0.00238220816562068,293.294006347656,1.40320718306677e-12
1,1,-0.00236782000865787,-0.000261409499216825,0.0023822062294607,293.294006347656,1.40318626469871e-12
1,1,-0.00237486005062237,-0.000186905752343591,0.002382203605971,293.294006347656,1.40315977371843e-12
1,1,-0.00237956002820283,-0.000112217303467332,0.00238220457791058,293.294006347656,1.40321214109907e-12
1,1,-0.00238191249081865,-3.74180508515564e-05,0.00238220637738367,293.294006347656,1.40322585144041e-12
1,1,0.00245689501753077,-3.85959501727484e-05,0.00245719815532595,293.252014160156,1.44729915985628e-12
1,1,0.00245447002816945,-0.000115749702672474,0.00245719781719969,293.252014160156,1.44737839807142e-12
1,1,0.00244962249416858,-0.000192789251741488,0.00245719719589693,293.252014160156,1.44743037037154e-12
1,1,0.00244235998252407,-0.000269638498139102,0.0024571990566321,293.252014160156,1.44736141037819e-12
1,1,0.00243268499616534,-0.000346221750078257,0.00245719876908548,293.252014160156,1.44728911236329e-12
1,1,0.00242061004973948,-0.000422463497670833,0.00245719930403784,293.252014160156,1.44724277405908e-12
1,1,0.00240614503854886,-0.000498288245580625,0.0024571986330407,293.252014160156,1.44729653412035e-12
1,1,0.00238930247724056,-0.000573621247895062,0.00245719508053076,293.252014160156,1.44727260940849e-12
1,1,0.00237010495038703,-0.000648387998808175,0.0024571944312259,293.252014160156,1.44726734107369e-12
1,1,0.00234857248142362,-0.000722514756489545,0.00245719764647564,293.252014160156,1.4472889827308e-12
1,1,0.00232472002971917,-0.000795928761363029,0.00245719877294093,293.252014160156,1.44739604395881e-12
1,1,0.00229857000522316,-0.000868557253852487,0.00245719673044943,293.252014160156,1.44734394321288e-12
1,1,0.00227015500422567,-0.000940328507567756,0.00245719788485898,293.252014160156,1.4472637483992e-12
1,1,0.00223949749488384,-0.00101117300800979,0.00245719756668416,293.252014160156,1.44736453086287e-12
1,1,0.00220662995707244,-0.00108102001831867,0.00245719760040889,293.252014160156,1.44723667020903e-12
1,1,0.00217158749001101,-0.00114979752106592,0.00245719892687215,293.252014160156,1.44733751564371e-12
1,1,0.00213440001243725,-0.00121744000352919,0.0024571983182652,293.252014160156,1.44739726452096e-12
1,1,0.00209510501008481,-0.0012838825059589,0.00245719744676527,293.252014160156,1.44737396005793e-12
1,1,0.00205374252982438,-0.00134905750746839,0.00245719647917423,293.252014160156,1.44746869386605e-12
1,1,0.00201035500504076,-0.00141290001920424,0.00245719631095275,293.252014160156,1.44738005625175e-12
1,1,0.00196498495643027,-0.00147535002906807,0.00245719832070357,293.252014160156,1.44728544426065e-12
1,1,0.00191767248907126,-0.00153634499292821,0.00245719834621391,293.252014160156,1.44729449040185e-12
1,1,0.00186846751603298,-0.00159581998013891,0.00245719601730937,293.252014160156,1.44721626632047e-12
1,1,0.00181742000859231,-0.00165372251649387,0.00245719629846508,293.252014160156,1.44755386399233e-12
1,1,0.00176457749330439,-0.00170999500551261,0.00245719690882812,293.252014160156,1.44738728010295e-12
1,1,0.00170999500551261,-0.00176457749330439,0.00245719690882812,293.252014160156,1.44738728010295e-12
1,1,0.00165372251649387,-0.00181742000859231,0.00245719629846508,293.252014160156,1.44755386399233e-12
1,1,0.00159581998013891,-0.00186846751603298,0.00245719601730937,293.252014160156,1.44721626632047e-12
1,1,0.00153634499292821,-0.00191767248907126,0.00245719834621391,293.252014160156,1.44729449040185e-12
1,1,0.00147535002906807,-0.00196498495643027,0.00245719832070357,293.252014160156,1.44728544426065e-12
1,1,0.00141290001920424,-0.00201035500504076,0.00245719631095275,293.252014160156,1.44738005625175e-12
1,1,0.00134905750746839,-0.00205374252982438,0.00245719647917423,293.252014160156,1.44746869386605e-12
1,1,0.0012838825059589,-0.00209510501008481,0.00245719744676527,293.252014160156,1.44737396005793e-12
1,1,0.00121744000352919,-0.00213440001243725,0.0024571983182652,293.252014160156,1.44739726452096e-12
1,1,0.00114979752106592,-0.00217158749001101,0.00245719892687215,293.252014160156,1.44733751564371e-12
1,1,0.00108102001831867,-0.00220662995707244,0.00245719760040889,293.252014160156,1.44723667020903e-12
